Case_Name,Case_ID,Start_Year,Start_Month,Inspector_ID,Solved/Unsolved,Name,Rank,Police_Station_Name,Station_ID,Case_ID,Crime location
Suicide,2022075,2023,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022075,
Rape,2022116,2024,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022116,
Robbery,2022119,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022119,
Rape,2022164,2024,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022164,
Violence,2022171,2024,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022171,
Drink and Drive,2022214,2024,7,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022214,
Drink and Drive,2022220,2023,8,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022220,
Kidnapping,2022251,2023,10,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022251,
Murder,2022259,2024,8,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022259,
Rape,2022267,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022267,
Rape,2022311,2023,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022311,
Kidnapping,2022333,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022333,
Violence,2022357,2022,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022357,
Murder,2022380,2023,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022380,
Rape,2022421,2022,11,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022421,
Drink and Drive,2022438,2022,11,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022438,
Rape,2022500,2023,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022500,
Robbery,2022582,2024,11,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022582,
Drink and Drive,2022591,2023,8,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022591,
Kidnapping,2022592,2024,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022592,
Robbery,2022610,2022,3,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022610,
Rape,2022636,2023,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022636,
Rape,2022663,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022663,
Robbery,2022680,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022680,
Rape,2022730,2023,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022730,
Drink and Drive,2022742,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022742,
Drink and Drive,2022786,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022786,
Robbery,2022847,2024,8,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022847,
Suicide,2022864,2023,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022864,
Kidnapping,2022889,2022,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022889,
Violence,2022890,2024,4,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022890,
Violence,2022911,2023,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022911,
Suicide,2022914,2022,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022914,
Drink and Drive,2022926,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022926,
Rape,2022994,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022994,
Rape,2022998,2023,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2022998,
Violence,2023079,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023079,
Drink and Drive,2023124,2022,11,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023124,
Murder,2023141,2022,7,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023141,
Robbery,2023160,2023,10,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023160,
Suicide,2023196,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023196,
Violence,2023200,2023,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023200,
Rape,2023215,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023215,
Rape,2023246,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023246,
Violence,2023256,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023256,
Robbery,2023257,2022,2,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023257,
Rape,2023277,2022,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023277,
Murder,2023289,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023289,
Violence,2023308,2022,2,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023308,
Drink and Drive,2023348,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023348,
Drink and Drive,2023352,2023,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023352,
Kidnapping,2023376,2022,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023376,
Violence,2023381,2022,2,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023381,
Murder,2023395,2022,9,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023395,
Rape,2023420,2022,8,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023420,
Murder,2023478,2022,10,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023478,
Suicide,2023497,2022,7,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023497,
Robbery,2023502,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023502,
Suicide,2023509,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023509,
Suicide,2023518,2022,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023518,
Rape,2023538,2024,7,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023538,
Robbery,2023579,2022,3,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023579,
Drink and Drive,2023582,2022,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023582,
Suicide,2023592,2025,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023592,
Kidnapping,2023600,2022,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023600,
Violence,2023606,2023,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023606,
Drink and Drive,2023620,2023,5,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023620,
Kidnapping,2023639,2024,1,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023639,
Robbery,2023659,2022,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023659,
Kidnapping,2023683,2022,3,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023683,
Drink and Drive,2023699,2022,3,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023699,
Robbery,2023788,2022,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023788,
Murder,2023793,2022,6,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023793,
Suicide,2023797,2023,12,1019,Solved,Sandeep Chauhan,Inspector,Powai,PS007,2023797,
Suicide,2023810,2024,7,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023810,
Drink and Drive,2023828,2024,11,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023828,
Kidnapping,2023831,2022,6,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023831,
Murder,2023852,2024,4,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023852,
Suicide,2023855,2024,11,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023855,
Drink and Drive,2023862,2025,1,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023862,
Robbery,2023883,2024,12,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023883,
Drink and Drive,2023903,2024,1,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023903,
Suicide,2023984,2022,4,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023984,
Violence,2023989,2024,4,1019,Unsolved,Sandeep Chauhan,Inspector,Powai,PS007,2023989,
Violence,2022002,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022002,
Violence,2022079,2024,12,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022079,
Robbery,2022121,2024,3,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022121,
Drink and Drive,2022139,2022,8,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022139,
Murder,2022150,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022150,
Murder,2022154,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022154,
Drink and Drive,2022159,2024,7,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022159,
Rape,2022219,2024,2,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022219,
Robbery,2022315,2024,4,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022315,
Murder,2022329,2022,2,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022329,
Violence,2022331,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022331,
Robbery,2022351,2024,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022351,
Violence,2022369,2022,11,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022369,
Violence,2022395,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022395,
Kidnapping,2022408,2024,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022408,
Kidnapping,2022432,2022,12,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022432,
Robbery,2022494,2023,6,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022494,
Robbery,2022512,2022,5,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022512,
Suicide,2022526,2022,6,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022526,
Rape,2022540,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022540,
Rape,2022542,2022,2,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022542,
Robbery,2022551,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022551,
Suicide,2022602,2022,12,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022602,
Rape,2022637,2022,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022637,
Kidnapping,2022658,2023,8,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022658,
Robbery,2022690,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022690,
Murder,2022720,2023,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022720,
Robbery,2022744,2023,12,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022744,
Drink and Drive,2022760,2023,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022760,
Rape,2022790,2022,4,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022790,
Robbery,2022804,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022804,
Robbery,2022831,2024,3,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022831,
Violence,2022833,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022833,
Violence,2022867,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022867,
Suicide,2022916,2023,2,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022916,
Kidnapping,2022932,2022,9,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022932,
Suicide,2022946,2022,8,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022946,
Violence,2022979,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022979,
Drink and Drive,2022993,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2022993,
Violence,2023003,2022,2,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023003,
Rape,2023004,2024,9,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023004,
Suicide,2023050,2024,5,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023050,
Drink and Drive,2023074,2024,5,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023074,
Murder,2023098,2023,8,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023098,
Robbery,2023140,2023,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023140,
Rape,2023192,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023192,
Rape,2023231,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023231,
Robbery,2023240,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023240,
Kidnapping,2023270,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023270,
Drink and Drive,2023287,2023,7,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023287,
Violence,2023293,2024,3,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023293,
Suicide,2023303,2023,7,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023303,
Murder,2023311,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023311,
Drink and Drive,2023364,2023,7,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023364,
Murder,2023377,2024,3,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023377,
Kidnapping,2023406,2022,4,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023406,
Rape,2023433,2024,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023433,
Violence,2023436,2022,7,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023436,
Robbery,2023493,2022,6,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023493,
Violence,2023528,2024,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023528,
Rape,2023566,2023,4,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023566,
Murder,2023597,2022,6,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023597,
Kidnapping,2023632,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023632,
Robbery,2023643,2022,9,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023643,
Suicide,2023702,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023702,
Rape,2023775,2025,1,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023775,
Drink and Drive,2023794,2023,5,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023794,
Robbery,2023795,2022,10,1070,Solved,Snehal Shetty,Inspector,Sion,PS024,2023795,
Drink and Drive,2023807,2022,9,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023807,
Violence,2023889,2025,1,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023889,
Suicide,2023894,2022,6,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023894,
Violence,2023897,2023,7,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023897,
Kidnapping,2023938,2022,12,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023938,
Drink and Drive,2023961,2023,12,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023961,
Suicide,2023981,2025,1,1070,Unsolved,Snehal Shetty,Inspector,Sion,PS024,2023981,
Murder,2022003,2023,3,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022003,
Drink and Drive,2022031,2022,12,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022031,
Kidnapping,2022050,2023,12,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022050,
Violence,2022060,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022060,
Drink and Drive,2022077,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022077,
Murder,2022089,2024,5,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022089,
Rape,2022113,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022113,
Violence,2022170,2024,12,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022170,
Kidnapping,2022192,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022192,
Drink and Drive,2022193,2022,11,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022193,
Suicide,2022222,2024,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022222,
Robbery,2022246,2023,11,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022246,
Violence,2022274,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022274,
Suicide,2022285,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022285,
Drink and Drive,2022318,2024,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022318,
Drink and Drive,2022385,2024,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022385,
Kidnapping,2022397,2024,6,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022397,
Suicide,2022549,2024,11,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022549,
Robbery,2022599,2024,6,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022599,
Murder,2022614,2023,5,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022614,
Kidnapping,2022631,2023,4,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022631,
Kidnapping,2022665,2023,6,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022665,
Drink and Drive,2022666,2022,9,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022666,
Robbery,2022683,2023,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022683,
Suicide,2022685,2024,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022685,
Kidnapping,2022704,2023,11,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022704,
Kidnapping,2022708,2022,8,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022708,
Suicide,2022757,2023,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022757,
Rape,2022780,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022780,
Robbery,2022795,2023,8,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022795,
Violence,2022871,2024,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022871,
Kidnapping,2022883,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022883,
Rape,2022908,2023,6,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2022908,
Violence,2023017,2022,2,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023017,
Robbery,2023036,2022,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023036,
Rape,2023054,2024,9,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023054,
Suicide,2023081,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023081,
Drink and Drive,2023083,2022,9,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023083,
Murder,2023087,2023,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023087,
Drink and Drive,2023118,2024,4,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023118,
Suicide,2023134,2023,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023134,
Kidnapping,2023155,2023,12,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023155,
Drink and Drive,2023164,2024,11,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023164,
Kidnapping,2023232,2024,4,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023232,
Murder,2023244,2023,4,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023244,
Violence,2023250,2022,2,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023250,
Murder,2023267,2022,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023267,
Robbery,2023333,2024,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023333,
Kidnapping,2023351,2022,8,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023351,
Rape,2023353,2023,5,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023353,
Drink and Drive,2023400,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023400,
Murder,2023416,2023,5,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023416,
Robbery,2023474,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023474,
Kidnapping,2023482,2023,4,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023482,
Rape,2023524,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023524,
Robbery,2023525,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023525,
Violence,2023585,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023585,
Violence,2023637,2022,5,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023637,
Drink and Drive,2023692,2023,10,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023692,
Rape,2023695,2024,6,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023695,
Kidnapping,2023717,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023717,
Drink and Drive,2023733,2023,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023733,
Violence,2023752,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023752,
Robbery,2023762,2024,7,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023762,
Drink and Drive,2023772,2025,1,1013,Solved,Dinesh Menon,Inspector,Thane West,PS005,2023772,
Suicide,2023821,2022,5,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023821,
Violence,2023830,2023,10,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023830,
Rape,2023844,2025,1,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023844,
Robbery,2023854,2023,8,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023854,
Suicide,2023890,2024,4,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023890,
Rape,2023905,2024,7,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023905,
Robbery,2023956,2024,2,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023956,
Violence,2023975,2024,7,1013,Unsolved,Dinesh Menon,Inspector,Thane West,PS005,2023975,
Kidnapping,2022016,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022016,
Drink and Drive,2022047,2024,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022047,
Murder,2022054,2024,9,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022054,
Robbery,2022096,2024,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022096,
Violence,2022135,2022,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022135,
Suicide,2022168,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022168,
Suicide,2022180,2024,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022180,
Rape,2022196,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022196,
Robbery,2022202,2024,8,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022202,
Kidnapping,2022238,2024,8,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022238,
Murder,2022244,2024,9,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022244,
Violence,2022264,2022,8,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022264,
Rape,2022286,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022286,
Murder,2022361,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022361,
Suicide,2022414,2024,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022414,
Drink and Drive,2022440,2023,2,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022440,
Robbery,2022486,2024,5,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022486,
Violence,2022497,2022,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022497,
Suicide,2022507,2022,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022507,
Robbery,2022559,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022559,
Robbery,2022574,2023,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022574,
Drink and Drive,2022576,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022576,
Kidnapping,2022595,2024,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022595,
Suicide,2022604,2023,12,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022604,
Suicide,2022617,2022,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022617,
Murder,2022650,2023,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022650,
Drink and Drive,2022653,2022,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022653,
Drink and Drive,2022667,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022667,
Murder,2022684,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022684,
Robbery,2022687,2022,12,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022687,
Suicide,2022691,2024,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022691,
Violence,2022739,2024,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022739,
Murder,2022749,2022,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022749,
Rape,2022766,2022,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022766,
Violence,2022809,2023,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022809,
Kidnapping,2022861,2024,5,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022861,
Kidnapping,2022928,2022,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022928,
Murder,2022937,2022,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022937,
Robbery,2022966,2022,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022966,
Violence,2022976,2024,2,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2022976,
Suicide,2023008,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023008,
Suicide,2023028,2024,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023028,
Robbery,2023029,2023,10,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023029,
Robbery,2023030,2022,6,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023030,
Murder,2023037,2024,4,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023037,
Murder,2023071,2024,3,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023071,
Drink and Drive,2023072,2025,1,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023072,
Drink and Drive,2023103,2024,9,1073,Solved,Jagdish Pillai,Inspector,Trombay,PS025,2023103,
